job_id,battery,scenario_id,family,n,p,method,data_seed,split_seed,method_seed,split_replicate,signal_profile,effect_profile,group_structure,within_rho,cross_rho,reuse_from_battery,run_this
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_999_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,999,100999,2000999,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_999_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,999,100999,3000999,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_999_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,999,100999,4000999,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1001_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1001,101001,1001001,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1001_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1001,101001,2001001,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1001_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1001,101001,3001001,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1001_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1001,101001,4001001,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1123_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1123,101123,1001123,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1123_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1123,101123,2001123,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1123_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1123,101123,3001123,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1123_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1123,101123,4001123,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1234_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1234,101234,1001234,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1234_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1234,101234,2001234,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1234_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1234,101234,3001234,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1234_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1234,101234,4001234,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1357_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1357,101357,1001357,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1357_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1357,101357,2001357,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1357_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1357,101357,3001357,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1357_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1357,101357,4001357,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1500,101500,1001500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1500,101500,2001500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1500,101500,3001500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1500,101500,4001500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1618_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1618,101618,1001618,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1618_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1618,101618,2001618,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1618_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1618,101618,3001618,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1618_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1618,101618,4001618,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1729_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1729,101729,1001729,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1729_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1729,101729,2001729,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1729_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1729,101729,3001729,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1729_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1729,101729,4001729,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1847_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1847,101847,1001847,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1847_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1847,101847,2001847,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1847_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1847,101847,3001847,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1847_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1847,101847,4001847,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_1963_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,1963,101963,1001963,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_1963_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,1963,101963,2001963,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_1963_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,1963,101963,3001963,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_1963_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,1963,101963,4001963,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_2048_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,2048,102048,1002048,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_2048_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,2048,102048,2002048,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_2048_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,2048,102048,3002048,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_2048_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,2048,102048,4002048,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_2222_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,2222,102222,1002222,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_2222_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,2222,102222,2002222,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_2222_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,2222,102222,3002222,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_2222_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,2222,102222,4002222,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_2345_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,2345,102345,1002345,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_2345_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,2345,102345,2002345,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_2345_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,2345,102345,3002345,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_2345_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,2345,102345,4002345,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_2500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,2500,102500,1002500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_2500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,2500,102500,2002500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_2500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,2500,102500,3002500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_2500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,2500,102500,4002500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_2718_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,2718,102718,1002718,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_2718_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,2718,102718,2002718,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_2718_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,2718,102718,3002718,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_2718_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,2718,102718,4002718,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_2801_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,2801,102801,1002801,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_2801_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,2801,102801,2002801,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_2801_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,2801,102801,3002801,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_2801_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,2801,102801,4002801,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_3001_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,3001,103001,1003001,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_3001_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,3001,103001,2003001,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_3001_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,3001,103001,3003001,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_3001_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,3001,103001,4003001,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_3141_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,3141,103141,1003141,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_3141_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,3141,103141,2003141,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_3141_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,3141,103141,3003141,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_3141_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,3141,103141,4003141,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_3333_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,3333,103333,1003333,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_3333_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,3333,103333,2003333,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_3333_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,3333,103333,3003333,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_3333_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,3333,103333,4003333,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_3500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,3500,103500,1003500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_3500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,3500,103500,2003500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_3500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,3500,103500,3003500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_3500_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,3500,103500,4003500,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_SGL-WQS_3777_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,SGL-WQS,3777,103777,1003777,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_gWQS_3777_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,gWQS,3777,103777,2003777,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_groupWQS_3777_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,groupWQS,3777,103777,3003777,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n5000_p100_qgcomp_3777_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n5000_p100,gaussian,5000,100,qgcomp,3777,103777,4003777,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
E_hard_setting_sample_size_E_gaussian_unbalanced_weak_heterogeneous_n500_p100_SGL-WQS_42_NA,E_hard_setting_sample_size,E_gaussian_unbalanced_weak_heterogeneous_n500_p100,gaussian,500,100,SGL-WQS,42,100042,1000042,,weak_heterogeneous,weak_heterogeneous,unbalanced,0.45,0.05,,TRUE
