"method","seed","variable","group","direction","weight"
"SGL-WQS (unweighted, lambda.min path)",3141,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.232915429924418
"SGL-WQS (unweighted, lambda.min path)",3141,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.419726362284231
"SGL-WQS (unweighted, lambda.min path)",3141,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.159371338125999
"SGL-WQS (unweighted, lambda.min path)",3141,"URXATC","Nitrile/amide/cyanide-related","Positive",0.187986869665353
"SGL-WQS (unweighted, lambda.min path)",3141,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda.min path)",3141,"URX2MH","Aromatic hydrocarbons","Negative",0.0356079386464675
"SGL-WQS (unweighted, lambda.min path)",3141,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXPHG","Aromatic hydrocarbons","Negative",0.964392061353533
"SGL-WQS (unweighted, lambda.min path)",3141,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXMB3","Dienes/alkenes/epoxides","Negative",0.380072517759429
"SGL-WQS (unweighted, lambda.min path)",3141,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.128765646498881
"SGL-WQS (unweighted, lambda.min path)",3141,"URXHP2","Dienes/alkenes/epoxides","Negative",0.49116183574169
"SGL-WQS (unweighted, lambda.min path)",3141,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda.min path)",3141,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3141,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda.min path)",3141,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URX34M","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXBMA","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXMAD","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXDHB","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXAMC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXCEM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXATC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URXPMM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",3141,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXPHG","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXMB3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXIPM3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXHP2","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXAAM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXHPM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",3141,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URX2MH","Aromatic hydrocarbons","Positive",0.0616772778200268
"SGL-WQS (survey, lambda.min path)",3141,"URX34M","Aromatic hydrocarbons","Positive",0.382727897201116
"SGL-WQS (survey, lambda.min path)",3141,"URXBMA","Aromatic hydrocarbons","Positive",0.17741796849556
"SGL-WQS (survey, lambda.min path)",3141,"URXMAD","Aromatic hydrocarbons","Positive",0.378176856483297
"SGL-WQS (survey, lambda.min path)",3141,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda.min path)",3141,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (survey, lambda.min path)",3141,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3141,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3141,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3141,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",3141,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.0236627704421065
"SGL-WQS (survey, lambda.min path)",3141,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.67658915928086
"SGL-WQS (survey, lambda.min path)",3141,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",3141,"URXATC","Nitrile/amide/cyanide-related","Positive",0.299748070277034
"SGL-WQS (survey, lambda.min path)",3141,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda.min path)",3141,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (survey, lambda.min path)",3141,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URXPHG","Aromatic hydrocarbons","Negative",1
"SGL-WQS (survey, lambda.min path)",3141,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URXMB3","Dienes/alkenes/epoxides","Negative",0.462214995235149
"SGL-WQS (survey, lambda.min path)",3141,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.00762982608094297
"SGL-WQS (survey, lambda.min path)",3141,"URXHP2","Dienes/alkenes/epoxides","Negative",0.530155178683908
"SGL-WQS (survey, lambda.min path)",3141,"URXAAM","Nitrile/amide/cyanide-related","Negative",0.974489294595593
"SGL-WQS (survey, lambda.min path)",3141,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URXCYM","Nitrile/amide/cyanide-related","Negative",0.0255107054044067
"SGL-WQS (survey, lambda.min path)",3141,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3141,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (survey, lambda.min path)",3141,"URXPMM","Reactive aldehydes","Negative",0
"gWQS",3333,"URXCEM",NA,"Positive",0.204289627259922
"gWQS",3333,"URXDHB",NA,"Positive",0.150049713169516
"gWQS",3333,"URXPMM",NA,"Positive",0.144322738006919
"gWQS",3333,"URXCYM",NA,"Positive",0.101792417209943
"gWQS",3333,"URXAMC",NA,"Positive",0.0810542298335193
"gWQS",3333,"URXMAD",NA,"Positive",0.0747207400725393
"gWQS",3333,"URXATC",NA,"Positive",0.068641529068674
"gWQS",3333,"URX2MH",NA,"Positive",0.0462864382029187
"gWQS",3333,"URXBMA",NA,"Positive",0.0445032100574931
"gWQS",3333,"URX34M",NA,"Positive",0.0342977894277988
"gWQS",3333,"URXIPM3",NA,"Positive",0.0206224814951398
"gWQS",3333,"URXHPM",NA,"Positive",0.00898317394058111
"gWQS",3333,"URXHP2",NA,"Positive",0.0059704885376998
"gWQS",3333,"URXAAM",NA,"Positive",0.00534925601829636
"gWQS",3333,"URXPHG",NA,"Positive",0.00500586043839349
"gWQS",3333,"URXMB3",NA,"Positive",0.00411030726064623
"gWQS",3333,"URXCEM",NA,"Negative",0.00406152226825804
"gWQS",3333,"URXDHB",NA,"Negative",0.00436171256846697
"gWQS",3333,"URXPMM",NA,"Negative",0.00572838282711997
"gWQS",3333,"URXCYM",NA,"Negative",0.00395861065835183
"gWQS",3333,"URXAMC",NA,"Negative",0.00656929080614339
"gWQS",3333,"URXMAD",NA,"Negative",0.0137594251092708
"gWQS",3333,"URXATC",NA,"Negative",0.00584554942378377
"gWQS",3333,"URX2MH",NA,"Negative",0.0196806551135681
"gWQS",3333,"URXBMA",NA,"Negative",0.0120844947026547
"gWQS",3333,"URX34M",NA,"Negative",0.0340178013194395
"gWQS",3333,"URXIPM3",NA,"Negative",0.0528333222303949
"gWQS",3333,"URXHPM",NA,"Negative",0.0820146619109367
"gWQS",3333,"URXHP2",NA,"Negative",0.173150679047745
"gWQS",3333,"URXAAM",NA,"Negative",0.0995150880129877
"gWQS",3333,"URXPHG",NA,"Negative",0.236022340899613
"gWQS",3333,"URXMB3",NA,"Negative",0.246396463101266
"groupWQS",3333,"URX2MH","Aromatic hydrocarbons","Combined",0.101610663405542
"groupWQS",3333,"URX34M","Aromatic hydrocarbons","Combined",0.0515229504922341
"groupWQS",3333,"URXBMA","Aromatic hydrocarbons","Combined",0.120381493326176
"groupWQS",3333,"URXMAD","Aromatic hydrocarbons","Combined",0.0387617590972106
"groupWQS",3333,"URXPHG","Aromatic hydrocarbons","Combined",0.687723133679796
"groupWQS",3333,"URXDHB","Dienes/alkenes/epoxides","Combined",0.223275967980061
"groupWQS",3333,"URXMB3","Dienes/alkenes/epoxides","Combined",0.279564919131296
"groupWQS",3333,"URXIPM3","Dienes/alkenes/epoxides","Combined",0.126568227200522
"groupWQS",3333,"URXHP2","Dienes/alkenes/epoxides","Combined",0.370590885688121
"groupWQS",3333,"URXAAM","Nitrile/amide/cyanide-related","Combined",0.0497813497401875
"groupWQS",3333,"URXAMC","Nitrile/amide/cyanide-related","Combined",0.220610902849826
"groupWQS",3333,"URXCEM","Nitrile/amide/cyanide-related","Combined",0.330742750051036
"groupWQS",3333,"URXCYM","Nitrile/amide/cyanide-related","Combined",0.186475070687174
"groupWQS",3333,"URXATC","Nitrile/amide/cyanide-related","Combined",0.212389926671715
"groupWQS",3333,"URXHPM","Reactive aldehydes","Combined",0.609471423579264
"groupWQS",3333,"URXPMM","Reactive aldehydes","Combined",0.390528576420707
"SGL-WQS (unweighted, lambda=0)",3333,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",3333,"URX34M","Aromatic hydrocarbons","Positive",0.0622608490944023
"SGL-WQS (unweighted, lambda=0)",3333,"URXBMA","Aromatic hydrocarbons","Positive",0.39841536580077
"SGL-WQS (unweighted, lambda=0)",3333,"URXMAD","Aromatic hydrocarbons","Positive",0.539323785104828
"SGL-WQS (unweighted, lambda=0)",3333,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda=0)",3333,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.223037130516231
"SGL-WQS (unweighted, lambda=0)",3333,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.414578524444486
"SGL-WQS (unweighted, lambda=0)",3333,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.184841079380263
"SGL-WQS (unweighted, lambda=0)",3333,"URXATC","Nitrile/amide/cyanide-related","Positive",0.17754326565902
"SGL-WQS (unweighted, lambda=0)",3333,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda=0)",3333,"URX2MH","Aromatic hydrocarbons","Negative",0.0361821135555519
"SGL-WQS (unweighted, lambda=0)",3333,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXPHG","Aromatic hydrocarbons","Negative",0.963817886444448
"SGL-WQS (unweighted, lambda=0)",3333,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXMB3","Dienes/alkenes/epoxides","Negative",0.408805544906797
"SGL-WQS (unweighted, lambda=0)",3333,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.150656460415138
"SGL-WQS (unweighted, lambda=0)",3333,"URXHP2","Dienes/alkenes/epoxides","Negative",0.440537994678065
"SGL-WQS (unweighted, lambda=0)",3333,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda=0)",3333,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",3333,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda=0)",3333,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URX34M","Aromatic hydrocarbons","Positive",0.0203963895382521
"SGL-WQS (unweighted, lambda.min path)",3333,"URXBMA","Aromatic hydrocarbons","Positive",0.474176586706278
"SGL-WQS (unweighted, lambda.min path)",3333,"URXMAD","Aromatic hydrocarbons","Positive",0.50542702375547
"SGL-WQS (unweighted, lambda.min path)",3333,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda.min path)",3333,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.233009624098495
"SGL-WQS (unweighted, lambda.min path)",3333,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.419613429426165
"SGL-WQS (unweighted, lambda.min path)",3333,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.159317623758208
"SGL-WQS (unweighted, lambda.min path)",3333,"URXATC","Nitrile/amide/cyanide-related","Positive",0.188059322717132
"SGL-WQS (unweighted, lambda.min path)",3333,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda.min path)",3333,"URX2MH","Aromatic hydrocarbons","Negative",0.0354205733956326
"SGL-WQS (unweighted, lambda.min path)",3333,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXPHG","Aromatic hydrocarbons","Negative",0.964579426604367
"SGL-WQS (unweighted, lambda.min path)",3333,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXMB3","Dienes/alkenes/epoxides","Negative",0.379846624731321
"SGL-WQS (unweighted, lambda.min path)",3333,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.128517741277412
"SGL-WQS (unweighted, lambda.min path)",3333,"URXHP2","Dienes/alkenes/epoxides","Negative",0.491635633991266
"SGL-WQS (unweighted, lambda.min path)",3333,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda.min path)",3333,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",3333,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda.min path)",3333,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URX34M","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXBMA","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXMAD","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXDHB","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXAMC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXCEM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXATC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URXPMM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",3333,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXPHG","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXMB3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXIPM3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXHP2","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXAAM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXHPM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",3333,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URX2MH","Aromatic hydrocarbons","Positive",0.0362792200777777
"SGL-WQS (survey, lambda.min path)",3333,"URX34M","Aromatic hydrocarbons","Positive",0.395754701694036
"SGL-WQS (survey, lambda.min path)",3333,"URXBMA","Aromatic hydrocarbons","Positive",0.165725216215601
"SGL-WQS (survey, lambda.min path)",3333,"URXMAD","Aromatic hydrocarbons","Positive",0.402240862012585
"SGL-WQS (survey, lambda.min path)",3333,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda.min path)",3333,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (survey, lambda.min path)",3333,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3333,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3333,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",3333,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",3333,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.0239844336493372
"SGL-WQS (survey, lambda.min path)",3333,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.678743656103552
"SGL-WQS (survey, lambda.min path)",3333,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",3333,"URXATC","Nitrile/amide/cyanide-related","Positive",0.297271910247111
"SGL-WQS (survey, lambda.min path)",3333,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda.min path)",3333,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (survey, lambda.min path)",3333,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URXPHG","Aromatic hydrocarbons","Negative",1
"SGL-WQS (survey, lambda.min path)",3333,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URXMB3","Dienes/alkenes/epoxides","Negative",0.476421308897069
"SGL-WQS (survey, lambda.min path)",3333,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.0155136384738397
"SGL-WQS (survey, lambda.min path)",3333,"URXHP2","Dienes/alkenes/epoxides","Negative",0.508065052629091
"SGL-WQS (survey, lambda.min path)",3333,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (survey, lambda.min path)",3333,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",3333,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (survey, lambda.min path)",3333,"URXPMM","Reactive aldehydes","Negative",0
"gWQS",3500,"URXPMM",NA,"Positive",0.187356032727385
"gWQS",3500,"URXMAD",NA,"Positive",0.185301573604789
"gWQS",3500,"URXCEM",NA,"Positive",0.164692990132509
"gWQS",3500,"URXAMC",NA,"Positive",0.109289391198064
"gWQS",3500,"URXATC",NA,"Positive",0.076643159182325
"gWQS",3500,"URXBMA",NA,"Positive",0.0759429648498797
"gWQS",3500,"URXCYM",NA,"Positive",0.0679547564568296
"gWQS",3500,"URX34M",NA,"Positive",0.0346799784457222
"gWQS",3500,"URXDHB",NA,"Positive",0.0309812548518902
"gWQS",3500,"URXHPM",NA,"Positive",0.0248699386742369
"gWQS",3500,"URXIPM3",NA,"Positive",0.0154343931703507
"gWQS",3500,"URX2MH",NA,"Positive",0.00588689504397257
"gWQS",3500,"URXHP2",NA,"Positive",0.00572473042330939
"gWQS",3500,"URXAAM",NA,"Positive",0.00563388281454724
"gWQS",3500,"URXPHG",NA,"Positive",0.00506975687281312
"gWQS",3500,"URXMB3",NA,"Positive",0.00453830155137685
"gWQS",3500,"URXPMM",NA,"Negative",0.00334179951801767
"gWQS",3500,"URXMAD",NA,"Negative",0.00367898313467439
"gWQS",3500,"URXCEM",NA,"Negative",0.00312437595771182
"gWQS",3500,"URXAMC",NA,"Negative",0.00301532158287514
"gWQS",3500,"URXATC",NA,"Negative",0.00354428319181908
"gWQS",3500,"URXBMA",NA,"Negative",0.00437610291105011
"gWQS",3500,"URXCYM",NA,"Negative",0.00888770533641805
"gWQS",3500,"URX34M",NA,"Negative",0.0234288702013945
"gWQS",3500,"URXDHB",NA,"Negative",0.0266901831380675
"gWQS",3500,"URXHPM",NA,"Negative",0.0401270934700904
"gWQS",3500,"URXIPM3",NA,"Negative",0.0498621773768662
"gWQS",3500,"URX2MH",NA,"Negative",0.0995830791035703
"gWQS",3500,"URXHP2",NA,"Negative",0.134363442771516
"gWQS",3500,"URXAAM",NA,"Negative",0.0763893047345166
"gWQS",3500,"URXPHG",NA,"Negative",0.234600614795193
"gWQS",3500,"URXMB3",NA,"Negative",0.284986662776219
"groupWQS",3500,"URX2MH","Aromatic hydrocarbons","Combined",0.103061082872954
