"method","seed","term","group","direction","estimate","std_error","p_value"
"SGL-WQS (survey, lambda.min path)",1847,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0761239543611646,0.028557355792149,0.0322020943528717
"SGL-WQS (survey, lambda.min path)",1847,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.115962776322066,0.0332744893963833,0.0101967215877627
"SGL-WQS (survey, lambda.min path)",1847,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.180965260230705,0.0326607358408688,0.000868326171946143
"SGL-WQS (survey, lambda.min path)",1847,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0643653055873419,0.0262541886012986,0.0440025823850941
"gWQS",1963,"pwqs","Overall mixture","Positive",0.17800271581544,0.0902815765639974,0.0489805275433143
"gWQS",1963,"nwqs","Overall mixture","Negative",-0.15934761403018,0.087047342423299,0.0675186850224147
"groupWQS",1963,"GWQS1","Aromatic hydrocarbons","Combined",-0.0375011644573097,0.0467194298426666,0.422387192462895
"groupWQS",1963,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.0771460263033472,0.0571899684883629,0.177727552401968
"groupWQS",1963,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.128252100541591,0.0565352865096874,0.0235560018446746
"groupWQS",1963,"GWQS4","Reactive aldehydes","Combined",0.0521207318238007,0.049479337255989,0.2924754214521
"SGL-WQS (unweighted, lambda=0)",1963,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",1963,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",1963,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",1963,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",1963,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",1963,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",1963,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",1963,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",1963,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0593131951386415,0.0271622675461981,0.029099061281358
"SGL-WQS (unweighted, lambda.min path)",1963,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0495054223105911,0.027769468399504,0.0747770230443633
"SGL-WQS (unweighted, lambda.min path)",1963,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202799771162021,0.0380502279936921,1.09025365522573e-07
"SGL-WQS (unweighted, lambda.min path)",1963,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0623278472338053,0.0258003374854413,0.0157877817729288
"SGL-WQS (unweighted, lambda.min path)",1963,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0977219430571697,0.0247800744653008,8.29485398792618e-05
"SGL-WQS (unweighted, lambda.min path)",1963,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.144915874376612,0.0316941606765338,5.10833389912365e-06
"SGL-WQS (unweighted, lambda.min path)",1963,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.042474641312412,0.0214291356039771,0.0476003556646173
"SGL-WQS (unweighted, lambda.min path)",1963,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0443122406519417,0.025442584351345,0.0817171246037816
"SGL-WQS (survey, lambda.min path)",1963,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0710474690950158,0.044760237013899,0.156468901576321
"SGL-WQS (survey, lambda.min path)",1963,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0708146510856851,0.0336813056438985,0.0735999553312354
"SGL-WQS (survey, lambda.min path)",1963,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170797968833926,0.0432130141308916,0.00551457344316381
"SGL-WQS (survey, lambda.min path)",1963,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0751913788042394,0.0286045901159343,0.0339793467765964
"SGL-WQS (survey, lambda.min path)",1963,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.11552760595841,0.0331917891096718,0.0102578396073976
"SGL-WQS (survey, lambda.min path)",1963,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.178773059966551,0.032695866923091,0.000938095497449804
"SGL-WQS (survey, lambda.min path)",1963,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.06516484801346,0.0267330517067787,0.0449159394016303
"gWQS",2048,"pwqs","Overall mixture","Positive",0.349307983768278,0.0967320661251877,0.000323332748928553
"gWQS",2048,"nwqs","Overall mixture","Negative",-0.337868871029536,0.0874432971177197,0.000120362011796813
"groupWQS",2048,"GWQS1","Aromatic hydrocarbons","Combined",-0.051906398875454,0.0448751358569148,0.247737914118468
"groupWQS",2048,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.142412168902883,0.055525456474421,0.0105001764805031
"groupWQS",2048,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.183164161794597,0.0608995208336153,0.00271324362176434
"groupWQS",2048,"GWQS4","Reactive aldehydes","Combined",0.0394450505022253,0.0441002666461359,0.371348874326115
"SGL-WQS (unweighted, lambda=0)",2048,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",2048,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",2048,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",2048,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",2048,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",2048,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",2048,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",2048,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",2048,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0574697399549566,0.0264704529844923,0.030037636851241
"SGL-WQS (unweighted, lambda.min path)",2048,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0495827414193251,0.0277577733556961,0.0742026660540606
"SGL-WQS (unweighted, lambda.min path)",2048,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202661208470131,0.0380429455994094,1.10588768831539e-07
"SGL-WQS (unweighted, lambda.min path)",2048,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0618858955370511,0.025739674734469,0.0162908389692326
"SGL-WQS (unweighted, lambda.min path)",2048,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0965126653398983,0.024604939493296,9.04944224592286e-05
"SGL-WQS (unweighted, lambda.min path)",2048,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.143538956540091,0.0314599754200892,5.34851665944565e-06
"SGL-WQS (unweighted, lambda.min path)",2048,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0425095706966989,0.0214296514192042,0.0474234386429877
"SGL-WQS (unweighted, lambda.min path)",2048,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0441476747625503,0.0254287213561033,0.0826888842682286
"SGL-WQS (survey, lambda.min path)",2048,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0692529529255589,0.0461985107589419,0.177543595094598
"SGL-WQS (survey, lambda.min path)",2048,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0702164516136599,0.0335940259626459,0.0749537596833152
"SGL-WQS (survey, lambda.min path)",2048,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170239288023872,0.0432020991238142,0.00559951803963106
"SGL-WQS (survey, lambda.min path)",2048,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0727423390731086,0.0287016312147354,0.0389797219733802
"SGL-WQS (survey, lambda.min path)",2048,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.114370527198046,0.0329742854701771,0.0104273417714745
"SGL-WQS (survey, lambda.min path)",2048,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.17274655683651,0.032700712069518,0.00114474256759436
"SGL-WQS (survey, lambda.min path)",2048,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0672659259312194,0.0279873049986559,0.0472265821141823
"gWQS",2222,"pwqs","Overall mixture","Positive",0.272710845116726,0.0845567915477148,0.00130987132847799
"gWQS",2222,"nwqs","Overall mixture","Negative",-0.192509075137167,0.0773105530891189,0.012972804290019
"groupWQS",2222,"GWQS1","Aromatic hydrocarbons","Combined",-0.0661671343425559,0.0478480031342878,0.167083953938428
"groupWQS",2222,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.149188241165439,0.0496305102581782,0.00272799699557144
"groupWQS",2222,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.146167711538755,0.0587306660081045,0.0130155845945215
"groupWQS",2222,"GWQS4","Reactive aldehydes","Combined",0.0771305450595753,0.0475669358341456,0.105291449516583
"SGL-WQS (unweighted, lambda=0)",2222,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",2222,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",2222,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",2222,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",2222,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",2222,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",2222,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",2222,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",2222,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0576942419892064,0.0265526448521167,0.0299066076863594
"SGL-WQS (unweighted, lambda.min path)",2222,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.049566992688834,0.0277592729679536,0.074310198516759
"SGL-WQS (unweighted, lambda.min path)",2222,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202666622155268,0.0380414791513335,1.1038022784863e-07
"SGL-WQS (unweighted, lambda.min path)",2222,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0619407033208809,0.025746671701314,0.016225390422374
"SGL-WQS (unweighted, lambda.min path)",2222,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0966744702578101,0.0246301493029376,8.95464833946747e-05
"SGL-WQS (unweighted, lambda.min path)",2222,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.143692080601562,0.0314866702910896,5.32347302395443e-06
"SGL-WQS (unweighted, lambda.min path)",2222,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0425018956295511,0.0214295483755283,0.0474623710197954
"SGL-WQS (unweighted, lambda.min path)",2222,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0441667080907334,0.0254303025316769,0.0825756935288962
"SGL-WQS (survey, lambda.min path)",2222,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0679349138637465,0.0469791838684589,0.191403371969667
"SGL-WQS (survey, lambda.min path)",2222,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0697999802699881,0.0335404810443259,0.0759653996736148
"SGL-WQS (survey, lambda.min path)",2222,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.169849804854038,0.043192237158554,0.00565811850478054
"SGL-WQS (survey, lambda.min path)",2222,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0715179881863518,0.0287590221455325,0.0417917894605657
"SGL-WQS (survey, lambda.min path)",2222,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.113630147898573,0.0328399393297496,0.0105458431379131
"SGL-WQS (survey, lambda.min path)",2222,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.169308832192932,0.0327303731923147,0.00129104238259471
"SGL-WQS (survey, lambda.min path)",2222,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0684863171611347,0.0286943080336806,0.048399015041398
"gWQS",2345,"pwqs","Overall mixture","Positive",0.209132963443324,0.0836077789994523,0.0125629340162949
"gWQS",2345,"nwqs","Overall mixture","Negative",-0.164911275112064,0.0753641813156622,0.0289330859389146
"groupWQS",2345,"GWQS1","Aromatic hydrocarbons","Combined",-0.0431027799684651,0.0508470980810897,0.39685576366581
"groupWQS",2345,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.0945830356720828,0.0450783157838807,0.0361934750527975
"groupWQS",2345,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.115380470036217,0.0613546502953171,0.0603874013216912
"groupWQS",2345,"GWQS4","Reactive aldehydes","Combined",0.0393075095122958,0.0519744963154389,0.4496958119536
"SGL-WQS (unweighted, lambda=0)",2345,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",2345,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",2345,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",2345,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",2345,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",2345,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",2345,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",2345,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",2345,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0563029368230207,0.0260716088397993,0.030922055978175
"SGL-WQS (unweighted, lambda.min path)",2345,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0497268513822606,0.0277485511598975,0.073270608601259
"SGL-WQS (unweighted, lambda.min path)",2345,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202737614358577,0.0380858536929158,1.13012970499912e-07
"SGL-WQS (unweighted, lambda.min path)",2345,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0612195038229725,0.0256879303405555,0.0172525351898936
"SGL-WQS (unweighted, lambda.min path)",2345,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0952758050775752,0.0243614371131099,9.49055664471243e-05
"SGL-WQS (unweighted, lambda.min path)",2345,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.142508169558441,0.031259818668253,5.44419991536083e-06
"SGL-WQS (unweighted, lambda.min path)",2345,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0426090192560722,0.0214307916808475,0.0469194362073494
"SGL-WQS (unweighted, lambda.min path)",2345,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0440219016083389,0.0254163365761916,0.0834168790512816
"SGL-WQS (survey, lambda.min path)",2345,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.07027680415953,0.0454508762119686,0.165972809030515
"SGL-WQS (survey, lambda.min path)",2345,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0705446816155162,0.0336439748183877,0.0742210796551845
"SGL-WQS (survey, lambda.min path)",2345,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170555536941386,0.0432072020043439,0.00555055596250636
"SGL-WQS (survey, lambda.min path)",2345,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0740767562334228,0.0286530298611588,0.0361915884506879
"SGL-WQS (survey, lambda.min path)",2345,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.114998796713884,0.0330929049199542,0.0103354193259645
"SGL-WQS (survey, lambda.min path)",2345,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.176061742776812,0.0327156034407897,0.00102861915828132
"SGL-WQS (survey, lambda.min path)",2345,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0661478225950416,0.0273252752858501,0.0460410475770136
"gWQS",2500,"pwqs","Overall mixture","Positive",0.406456012338477,0.0960179258162025,2.57159518059681e-05
"gWQS",2500,"nwqs","Overall mixture","Negative",-0.335019723789615,0.0874440250645077,0.000137468365306819
"groupWQS",2500,"GWQS1","Aromatic hydrocarbons","Combined",-0.0951999942274037,0.0514171031793664,0.0644535558508186
"groupWQS",2500,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.103552382664523,0.0499553828265328,0.038493686606076
"groupWQS",2500,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.173421759045373,0.0589179419449573,0.00333740353144973
"groupWQS",2500,"GWQS4","Reactive aldehydes","Combined",-0.0140414086031678,0.0439177459097743,0.749261572938934
"SGL-WQS (unweighted, lambda=0)",2500,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",2500,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",2500,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",2500,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",2500,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",2500,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",2500,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",2500,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",2500,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0573586650989167,0.0264296867212304,0.0301023214179678
"SGL-WQS (unweighted, lambda.min path)",2500,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0495899439246399,0.0277570657121283,0.0741532986815982
"SGL-WQS (unweighted, lambda.min path)",2500,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.20266013741073,0.0380438275947418,1.10679856887352e-07
"SGL-WQS (unweighted, lambda.min path)",2500,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0618584716593156,0.0257362365997229,0.0163239490922767
"SGL-WQS (unweighted, lambda.min path)",2500,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0964346383879844,0.0245928515544566,9.09597495716224e-05
"SGL-WQS (unweighted, lambda.min path)",2500,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.14346341070401,0.0314467892758122,5.36087135403374e-06
"SGL-WQS (unweighted, lambda.min path)",2500,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.042513255843838,0.0214297038080438,0.0474047852253038
"SGL-WQS (unweighted, lambda.min path)",2500,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0441386960658535,0.0254279673729817,0.082742231260973
"SGL-WQS (survey, lambda.min path)",2500,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0710474690950158,0.044760237013899,0.156468901576321
"SGL-WQS (survey, lambda.min path)",2500,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0708146510856851,0.0336813056438985,0.0735999553312354
"SGL-WQS (survey, lambda.min path)",2500,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170797968833926,0.0432130141308916,0.00551457344316381
"SGL-WQS (survey, lambda.min path)",2500,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0751913788042394,0.0286045901159343,0.0339793467765964
"SGL-WQS (survey, lambda.min path)",2500,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.11552760595841,0.0331917891096718,0.0102578396073976
"SGL-WQS (survey, lambda.min path)",2500,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.178773059966551,0.032695866923091,0.000938095497449804
"SGL-WQS (survey, lambda.min path)",2500,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.06516484801346,0.0267330517067787,0.0449159394016303
"gWQS",2718,"pwqs","Overall mixture","Positive",0.25489924565546,0.0853809980152181,0.00291413758232128
"gWQS",2718,"nwqs","Overall mixture","Negative",-0.212895368017741,0.0765352521400888,0.00552955103206668
"groupWQS",2718,"GWQS1","Aromatic hydrocarbons","Combined",-0.0940474242785364,0.0503551503727318,0.0621628888636616
"groupWQS",2718,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.113478101533358,0.0503593629442077,0.0244995005843891
"groupWQS",2718,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.108569724235165,0.054935205754285,0.0484529237695968
"groupWQS",2718,"GWQS4","Reactive aldehydes","Combined",0.0548253090554155,0.0514329769095686,0.286757119794854
"SGL-WQS (unweighted, lambda=0)",2718,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",2718,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",2718,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",2718,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",2718,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",2718,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",2718,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",2718,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",2718,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0598022587206707,0.027352925332658,0.0289038075545004
"SGL-WQS (unweighted, lambda.min path)",2718,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0495113397177406,0.0277721465438629,0.0747703182492218
"SGL-WQS (unweighted, lambda.min path)",2718,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202884257021839,0.0380618284050234,1.08673406339491e-07
"SGL-WQS (unweighted, lambda.min path)",2718,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0624533987317203,0.0258184909261154,0.0156515080877307
"SGL-WQS (unweighted, lambda.min path)",2718,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.098000754190283,0.0248148979384482,8.10120484144565e-05
"SGL-WQS (unweighted, lambda.min path)",2718,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.145344773877452,0.0317652946975211,5.03013698130958e-06
"SGL-WQS (unweighted, lambda.min path)",2718,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0424801378618642,0.0214291339016468,0.0475716202615215
"SGL-WQS (unweighted, lambda.min path)",2718,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0443543797470062,0.0254463151079013,0.0814721251652619
"SGL-WQS (survey, lambda.min path)",2718,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0710474690950158,0.044760237013899,0.156468901576321
