job_id,battery,scenario_id,family,n,p,method,data_seed,split_seed,method_seed,bootstrap_seed,split_replicate,signal_profile,effect_profile,group_structure,within_rho,cross_rho,binomial_target_prevalence,reuse_from_battery,run_this,paired_binary_scenario_id,paired_binary_job_id,paired_binary_fit_seed
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_22,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580022,1580022,1580022,22,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0022,1580022
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_23,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580023,1580023,1580023,23,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0023,1580023
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_24,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580024,1580024,1580024,24,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0024,1580024
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_25,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580025,1580025,1580025,25,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0025,1580025
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_26,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580026,1580026,1580026,26,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0026,1580026
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_27,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580027,1580027,1580027,27,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0027,1580027
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_28,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580028,1580028,1580028,28,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0028,1580028
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_29,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580029,1580029,1580029,29,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0029,1580029
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_30,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580030,1580030,1580030,30,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0030,1580030
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_31,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580031,1580031,1580031,31,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0031,1580031
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_32,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580032,1580032,1580032,32,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0032,1580032
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_33,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580033,1580033,1580033,33,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0033,1580033
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_34,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580034,1580034,1580034,34,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0034,1580034
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_35,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580035,1580035,1580035,35,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0035,1580035
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_36,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580036,1580036,1580036,36,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0036,1580036
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_37,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580037,1580037,1580037,37,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0037,1580037
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_38,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580038,1580038,1580038,38,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0038,1580038
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_39,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580039,1580039,1580039,39,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0039,1580039
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_40,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580040,1580040,1580040,40,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0040,1580040
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_41,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580041,1580041,1580041,41,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0041,1580041
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_42,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580042,1580042,1580042,42,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0042,1580042
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_43,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580043,1580043,1580043,43,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0043,1580043
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_44,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580044,1580044,1580044,44,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0044,1580044
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_45,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580045,1580045,1580045,45,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0045,1580045
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_46,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580046,1580046,1580046,46,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0046,1580046
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_47,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580047,1580047,1580047,47,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0047,1580047
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_48,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580048,1580048,1580048,48,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0048,1580048
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_49,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580049,1580049,1580049,49,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0049,1580049
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_50,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580050,1580050,1580050,50,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0050,1580050
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_51,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580051,1580051,1580051,51,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0051,1580051
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_52,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580052,1580052,1580052,52,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0052,1580052
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_53,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580053,1580053,1580053,53,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0053,1580053
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_54,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580054,1580054,1580054,54,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0054,1580054
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_55,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580055,1580055,1580055,55,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0055,1580055
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_56,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580056,1580056,1580056,56,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0056,1580056
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_57,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580057,1580057,1580057,57,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0057,1580057
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_58,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580058,1580058,1580058,58,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0058,1580058
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_59,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580059,1580059,1580059,59,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0059,1580059
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_60,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580060,1580060,1580060,60,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0060,1580060
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_61,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580061,1580061,1580061,61,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0061,1580061
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_62,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580062,1580062,1580062,62,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0062,1580062
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_63,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580063,1580063,1580063,63,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0063,1580063
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_64,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580064,1580064,1580064,64,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0064,1580064
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_65,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580065,1580065,1580065,65,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0065,1580065
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_66,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580066,1580066,1580066,66,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0066,1580066
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_67,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580067,1580067,1580067,67,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0067,1580067
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_68,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580068,1580068,1580068,68,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0068,1580068
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_69,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580069,1580069,1580069,69,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0069,1580069
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_70,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580070,1580070,1580070,70,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0070,1580070
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_71,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580071,1580071,1580071,71,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0071,1580071
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_72,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580072,1580072,1580072,72,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0072,1580072
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_73,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580073,1580073,1580073,73,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0073,1580073
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_74,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580074,1580074,1580074,74,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0074,1580074
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_75,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580075,1580075,1580075,75,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0075,1580075
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_76,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580076,1580076,1580076,76,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0076,1580076
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_77,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580077,1580077,1580077,77,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0077,1580077
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_78,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580078,1580078,1580078,78,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0078,1580078
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_79,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580079,1580079,1580079,79,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0079,1580079
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_80,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580080,1580080,1580080,80,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0080,1580080
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_81,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580081,1580081,1580081,81,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0081,1580081
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_82,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580082,1580082,1580082,82,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0082,1580082
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_83,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580083,1580083,1580083,83,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0083,1580083
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_84,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580084,1580084,1580084,84,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0084,1580084
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_85,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580085,1580085,1580085,85,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0085,1580085
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_86,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580086,1580086,1580086,86,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0086,1580086
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_87,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580087,1580087,1580087,87,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0087,1580087
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_88,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580088,1580088,1580088,88,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0088,1580088
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_89,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580089,1580089,1580089,89,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0089,1580089
